modelo,termino,coef,ic95_inf,ic95_sup,p_value,r2,n
wifi,Intercept,20.143082121392705,11.42605338941493,28.86011085337048,5.925409358174932e-06,0.08980874006960082,1229
wifi,C(Franja)[T.Otra],10.126365280018055,-0.038171200858110765,20.290901760894222,0.05086657588257842,0.08980874006960082,1229
wifi,C(Franja)[T.Sin dato],-27.44361412161297,-33.764953024249266,-21.12227521897668,1.7538657961223067e-17,0.08980874006960082,1229
wifi,C(Franja)[T.Tarde],-18.93131290958587,-26.09912583298402,-11.763499986187721,2.2600124429893304e-07,0.08980874006960082,1229
wifi,C(Franja)[T.Tarde-noche],7.530021396366753,-1.7626224403210644,16.822665233054572,0.1122412719885857,0.08980874006960082,1229
wifi,Q('Ocupación (personas)'),0.7796900920148734,0.35703546940787295,1.2023447146218738,0.0002996132342614336,0.08980874006960082,1229
wifi,dBA_prom,0.4686026970841873,0.29029821622842744,0.6469071779399471,2.5911646716162654e-07,0.08980874006960082,1229
