modelo,termino,coef,ic95_inf,ic95_sup,p_value,r2,n
ruido,Intercept,51.388780327287044,49.51653038253802,53.261030272036066,0.0,0.07547772563733157,1229
ruido,C(Franja)[T.Otra],2.360373478389875,-2.0695548639498997,6.790301820729649,0.2963390079447643,0.07547772563733157,1229
ruido,C(Franja)[T.Sin dato],-5.828047982401159,-8.464100545592409,-3.1919954192099103,1.4690146937376478e-05,0.07547772563733157,1229
ruido,C(Franja)[T.Tarde],8.729064049490901,6.590412235345465,10.867715863636338,1.2468566303546576e-15,0.07547772563733157,1229
ruido,C(Franja)[T.Tarde-noche],6.988324231535409,4.6285876974116515,9.348060765659167,6.459541776992669e-09,0.07547772563733157,1229
ruido,Q('Ocupación (personas)'),-0.36073234488564615,-0.4699726085573167,-0.2514920812139756,9.660038481059131e-11,0.07547772563733157,1229
